Acteur,noteMoy
Haddad Tompkins Janie,1.1016666666666666
Calderoni Silvia,1.1016666666666666
Vera Perez Lander,1.1016666666666666
Gallagher Brian,1.1016666666666666
Bee Brea,1.1016666666666666
Gallagher Teresa,1.1016666666666666
Tjalsma Joke,1.1016666666666666
Graham Scott,1.1016666666666666
Connell Chad,1.1015384615384616
Karara Amir,1.1014285714285714
Viergever Dru,1.1011111111111112
May Joseph,1.101
Shingaki Tarusuke,1.101
Han Megumi,1.1007142857142855
Norry Marilyn,1.1006666666666667
Stuart Jazmín,1.1
Dexter-Jones Annabelle,1.1
Ulysse Fred,1.1
Handian Chen,1.1
Kawamo Chiaki,1.0999999999999999
Hamilton Annie,1.0999999999999999
Seto Asami,1.0999999999999999
Abromeit Susie,1.0999999999999999
Takamori Natsumi,1.0995238095238096
Biolay Benjamin,1.0994444444444444
Grammer Kelsey,1.099375
Curtis Mickey,1.0993333333333335
Gere Richard,1.0993333333333335
Brignano Enrico,1.0990909090909091
Yanagita Junichi,1.09875
Robin Michel,1.09875
Khalifa Wiz,1.09875
Rautela Urvashi,1.0985714285714285
Sheh Stephanie,1.0985
Douglas Sarah,1.0983333333333334
Joliet Chase,1.0983333333333334
Maïga Aïssa,1.098125
Reist Chelsey,1.098
Kaneko Daichi,1.0978571428571429
Luevisadpaibul Pimchanok,1.0975
So-yeon Jang,1.0975
El Lee,1.0973333333333335
Pertwee Sean,1.0973333333333335
Gaultier Jean-Paul,1.0972727272727274
Boys Lizzie,1.0971428571428572
Kutsuna Shioli,1.0970833333333332
Barroso Ariclenes,1.097
Hogan Gabriel,1.096923076923077
Marquez Lassy,1.0966666666666667
Desy Dwinawati Brilliana,1.0966666666666667
Sampietro Mercedes,1.0966666666666667
Cohen Itzik,1.0966666666666667
Asher Jane,1.0966666666666667
Beck Kathryn,1.0966666666666667
 Thyagarajan,1.0966666666666667
Min-kyung Kim,1.0966666666666667
Haaskivi Olli,1.09625
Teodora Dick Angie,1.09625
Żmijewski Artur,1.09625
Elwes Cary,1.0959375
Dunbar Andrew,1.0958333333333334
Levy Ariel,1.0957142857142859
Buchholz Aren,1.0957142857142856
Pothan Prathap,1.095625
Benz Julie,1.0955555555555554
Buy Margherita,1.0955
Alekseeva Alina,1.095
Błaszczyk Ewa,1.095
Tae-woo Kim,1.095
Memili Necip,1.0945454545454545
O'Donoghue Colin,1.0942857142857143
Shaye Lin,1.0942857142857143
Ortiz Laura,1.0939999999999999
Newton Tipper,1.0939999999999999
 Jayaprakash,1.0935483870967742
Moneymaker Heidi,1.0933333333333335
Bankens Jared,1.0933333333333335
Xafis Argyris,1.0933333333333335
Furr David,1.0933333333333335
Rezer Dewi,1.0933333333333335
van Huêt Fedja,1.0933333333333333
Jeong-ho Yoo,1.0933333333333333
Carlos Aduviri Juan,1.0933333333333333
Ramones Adal,1.0933333333333333
Vandervoort Laura,1.0933333333333333
O'Donnell Keir,1.0933333333333333
Jonasz Michel,1.092857142857143
Hira Takehiro,1.0926666666666667
Tong Vincent,1.092608695652174
Gopy Murali,1.0925
Kinnunen Paavo,1.0925
Andrews Dean,1.0925
Roberts Nia,1.0925
Ichikawa Mikako,1.0923809523809525
Farghaly Horeya,1.092222222222222
Schönfeld Swetlana,1.0916666666666666
Mitchell Radha,1.0916666666666666
Uesaka Sumire,1.091578947368421
Stafford Nancy,1.0914285714285714
Patterson Scott,1.09125
Galupa Adina,1.09125
Nystrøm Lene,1.09125
Purcell Dominic,1.0911111111111111
de Tonquédec Guillaume,1.0911111111111111
Wilfort Robert,1.091
Chan Ricci,1.091
Delbecque Laurent,1.091
Kani John,1.091
Bruckner Agnes,1.0908333333333333
Ochse Alyshia,1.0907142857142857
Pala Chali,1.0904761904761904
Cho Margaret,1.0903846153846155
Adel Atheer,1.09
Horvejkul Nichkhun,1.09
Ciangherotti Cassandra,1.09
Wilcox Steve,1.09
 Estéban,1.09
Snook Sarah,1.09
Wongtrakul Thanayong,1.09
Alling Morgan,1.09
Naomi King Aja,1.09
Charanjeett Anil,1.09
Jose Lal,1.09
Carrigan Sean,1.0899999999999999
Rubin-Vega Daphne,1.0899999999999999
Shinagawa Tōru,1.0895
Isaković Boris,1.0893333333333333
Good Meagan,1.0893333333333333
Fellows Bill,1.0891666666666666
Siddhartha Nikhil,1.089
Martins José,1.08875
Jin-wook Lee,1.08875
Cindoruk Caner,1.0887499999999999
Palmos Phi,1.0887499999999999
Youssef Amr,1.0885714285714285
Jacques Jennie,1.0885714285714285
Tchaikovsky Johnathan,1.0883333333333334
Koshy Vinitha,1.0883333333333332
Schiltz Luc,1.0883333333333332
Chauvain Lou,1.0883333333333332
Gore Chris,1.0883333333333332
Abatantuono Diego,1.088
Warner David,1.0875000000000001
Wulf Franziska,1.0875
Bialik Mayim,1.0875
Caras Josh,1.0875
Tennant David,1.087391304347826
Polito Jon,1.0872727272727274
Grissom Chet,1.087142857142857
Praveen Adish,1.0870000000000002
Gioè Claudio,1.0866666666666667
von Groote Picco,1.0866666666666667
Carl Buechler John,1.0866666666666667
Kossakowski Marek,1.0866666666666667
Lynch Finbar,1.0866666666666667
3000 André,1.0866666666666667
Gaiman Neil,1.0866666666666667
Albuquerque Larissa,1.0863636363636362
Boudali Tarek,1.0863636363636362
Toivanen Armi,1.08625
Beato Carmen,1.0859999999999999
Romeyn Michiel,1.0859999999999999
Teed Jill,1.0859999999999999
Iguchi Yuka,1.085897435897436
Pragiwaksono Pandji,1.0857142857142859
Loken Kristanna,1.0857142857142856
Cerra Erica,1.0857142857142856
Markle Meghan,1.085625
Stone Terry,1.0854545454545454
A-joong Kim,1.085
Bierstedt Detlef,1.085
Suzuki Tsukushi,1.085
Rae-hyung Cha,1.085
Ruiz Giancarlo,1.085
Near-Verbrugghe Lucas,1.085
De Paul Darin,1.085
Huang Johnny,1.085
Scriven Olivia,1.085
Sandling Richard,1.085
Burton Corey,1.085
Diletta Rossi Rosa,1.085
Tabatabaei Tannaz,1.0846666666666667
Sterne David,1.083846153846154
Arnold Dylan,1.08375
Helge Gimle Ingar,1.08375
Linz Peter,1.0833333333333333
Cuomo Michael,1.0833333333333333
Yamada Aina,1.0833333333333333
Bell Tom,1.0833333333333333
Boonyai Nophand,1.0833333333333333
Michaels Ryan,1.0833333333333333
Bisping Alex,1.0833333333333333
Peters Clarke,1.083157894736842
Kuloor Jayaprakash,1.083
Friedman Harvey,1.082857142857143
Ahern Tim,1.082857142857143
Gedeck Martina,1.082857142857143
Martineau Géraldine,1.082857142857143
Rizzo Norival,1.0825
McKee Iain,1.0825
Diego Juan,1.0825
Hawk Tony,1.0824
Mani Sunita,1.0818750000000001
Keum-soon Kim,1.081764705882353
Jinmai Zhao,1.0816666666666668
Potapova Nataliya,1.0816666666666668
Szabó Kimmel Tamás,1.0816666666666668
Rajan Anaswara,1.0816666666666668
Kiryu Mai,1.0816666666666668
 Sumangal,1.0816666666666668
Byul Kang,1.0816666666666668
Navas Nora,1.0815789473684212
Starzyk David,1.0814285714285714
Katipoğlu Hande,1.0814285714285714
Ury David,1.0814285714285714
Löw Hans,1.0814285714285714
Hayashi Yuu,1.0814285714285714
Chia-yen Ko,1.080909090909091
Pávez Terele,1.0808333333333333
Haase Jella,1.0804347826086957
Bompoil Michel,1.08
Zellner Nathan,1.08
Karsian Tara,1.08
Marshall Allie,1.08
Wolk James,1.08
Tjelta Pia,1.08
Marielle Jean-Pierre,1.08
Bisutti Danielle,1.08
Tong Leila,1.0799999999999998
James Stephan,1.0799999999999998
Zhuo Tan,1.0794117647058825
Feore Colm,1.0794117647058825
Tao Liu,1.079
Basha Ali,1.0788636363636364
Endo Aya,1.0788571428571427
Sung Kim Chang,1.07875
Mosca Arsène,1.0787499999999999
Poniedziałek Jacek,1.0783333333333334
Verardi Cristian,1.0783333333333334
Chhaya Harsh,1.0783333333333334
Clotet Aina,1.0783333333333334
Hashemi Mehdi,1.0783333333333334
Sigalevitch Anna,1.0783333333333334
Furutachi Kanji,1.0780555555555555
Manookian Roland,1.0776923076923077
von Haselberg Sophie,1.0775000000000001
Stiller Jerry,1.0775000000000001
Raja Shivaji,1.0775
Kurian Mithra,1.0775
Godino Javier,1.0771428571428572
Henderson Rebecca,1.077
de Lancie John,1.0769230769230769
Andréoni Marc,1.0766666666666667
Jackson Quinton,1.0766666666666667
Wall Anita,1.0766666666666667
Khan Thezni,1.076578947368421
Miglio Eliana,1.07625
Egglesfield Colin,1.0761538461538462
Oteri Cheri,1.0755555555555556
Miyazaki Hayao,1.0755555555555556
Sarala Kovai,1.0751351351351353
Lele Dai,1.075
Morton Oliver,1.075
Yura Natali,1.075
Asbury Nicholas,1.075
Claret Laurent,1.075
Wong-Loi-Sing Yootha,1.075
Harding Ian,1.075
Weetman Barbara,1.075
Duquesne Philippe,1.075
Forrt Vinay,1.0745161290322582
Argentero Luca,1.0743478260869566
Velasquez Jaci,1.0742857142857143
Patrick Harris Neil,1.0739130434782609
Lenoir Alban,1.073888888888889
Kang-woo Kim,1.073888888888889
Aydın Orhan,1.073846153846154
Rae Peck Ella,1.07375
Riegert Peter,1.07375
Basu Bipasha,1.0736363636363635
Lattus Paola,1.0733333333333335
O'Malley Bingo,1.0733333333333333
Yow David,1.0733333333333333
Burke David,1.0733333333333333
Snyder Dana,1.0733333333333333
Lepore Tatiana,1.073
Bachmann Þorsteinn,1.0729411764705883
Salim Dar,1.072941176470588
Asakawa Yuu,1.0726666666666667
Gadebois Grégory,1.0725714285714285
Salminen Esko,1.0725
Palanca Bernard,1.0725
Hill Terayle,1.0722222222222222
Fontan Élodie,1.072222222222222
Corddry Nate,1.072142857142857
Dorn Michael,1.071875
Dosanjh Diljit,1.071818181818182
Afero Saad,1.0716666666666665
Tejada Raffy,1.0716666666666665
Rodgers Nile,1.0715384615384616
Kataoka Reiko,1.0715384615384616
Hanna Ciara,1.0714285714285714
Fadel Yassine,1.07125
Coonan Peter,1.07125
Campos Pedro,1.07125
Locke Spencer,1.0710000000000002
Arengo Guillermo,1.0710000000000002
Côte Olivia,1.0707142857142857
Swanberg Joe,1.0703846153846155
Moio Ashton,1.07
Askew Martin,1.07
O'Halloran Mark,1.07
Nordin Reino,1.07
Jackson Janet,1.07
Sugisaki Hana,1.0699999999999998
Egrei Selma,1.0699999999999998
Salomone Bruno,1.0695000000000001
Plummer Christopher,1.0692857142857142
Hyun-kyung Ryu,1.0692857142857142
Ramon Benjamin,1.0690000000000002
 Urvashi,1.068974358974359
Dalton Rebecca,1.0685714285714287
O'Brien Eoin,1.0685714285714287
Jon Cubrt Vladimir,1.0683333333333334
Zwanziger Nadja,1.0683333333333334
Marble Anthony,1.0683333333333334
Rietman Mark,1.0683333333333334
Littleford Beth,1.0683333333333334
Mouchet Catherine,1.0683333333333334
van Houten Jelka,1.068
Walger Sonya,1.0677777777777777
Kusnandar Epy,1.0677272727272729
Biafra Jello,1.0677272727272729
Adler Max,1.0676923076923077
 Tulasi,1.0676470588235294
Min-jeung Gong,1.0675000000000001
Rebboah Cécile,1.0675
Le Gros James,1.0675
Joy Chomer Brianna,1.0671428571428572
Sunderland Matthew,1.067
Kumar Sarath,1.067
Bradley Robyn,1.0666666666666667
Sayın Güneş,1.0666666666666667
Jeong-eun Lee,1.0666666666666667
Moreau Marguerite,1.0666666666666667
Disney Walt,1.0666666666666667
Bouanich Julien,1.0666666666666667
Sloan Amy,1.0666666666666667
Warner Paris,1.0663636363636364
Soheili Saed,1.0663636363636364
Keogh Danny,1.0663636363636364
Khoir Hifdzi,1.0662500000000001
Medina Flavio,1.06625
Grantham Ryan,1.0658333333333332
March Craig,1.0653333333333335
Hansen Ryan,1.0652941176470587
Copeland Misty,1.0650000000000002
de Vries David,1.0650000000000002
Vinogradov Maksim,1.0650000000000002
Bhowmick Aryann,1.065
Maroney Kelli,1.065
Michel Fabrice,1.065
Lopez George,1.065
Zandén Philip,1.065
Jiménez Héctor,1.0642857142857143
Maesa Ayu Djenar,1.0641666666666667
Libman Andrea,1.0641379310344827
Frolova Sasha,1.06375
Jeantet Gaëlle,1.06375
Mukundan Unni,1.0637037037037038
Bowles David,1.0633333333333335
Canto Adan,1.0633333333333335
Johal Balinder,1.0633333333333335
Fegley Oakes,1.0633333333333332
Satya Kishor,1.0633333333333332
Man Alex,1.0633333333333332
Jones O-Lan,1.0633333333333332
Deok-jae Jo,1.0633333333333332
Karmela Lala,1.0633333333333332
Burrise Nakia,1.0633333333333332
DeLuise David,1.0631249999999999
Tju Haley,1.0628571428571427
Carl Davis Sonny,1.061904761904762
Holtz Zane,1.0618181818181818
Dragus Maria,1.061764705882353
Ganz Bruno,1.061764705882353
Ambrose Calderone Gregory,1.0616666666666668
Delgado Marissa,1.0616666666666665
de Lira Miguel,1.06125
Vicari Lisa,1.06125
Fulcher Rich,1.06125
Libolt Alain,1.06125
Menon Suresh,1.0611111111111111
Yassin Alexander,1.0607142857142857
Miura Haruma,1.060625
Largy Jordana,1.0604545454545455
Alvarado Maynor,1.06
Niel Jérôme,1.06
Andersson Per,1.06
Bhattacharya Joyraj,1.06
Brown Chris,1.06
Scicchitano Filippo,1.06
Flake Gisa,1.06
Powell Eline,1.06
Herzsprung Hannah,1.06
Lyes Nassim,1.0599999999999998
Jae-hyun Ahn,1.0599999999999998
Mills Stephanie,1.0599999999999998
Balk Fairuza,1.0599999999999998
Stashwick Todd,1.0599999999999998
d'Assumçao Patrick,1.0595238095238095
Short Martin,1.0594444444444444
Reeves Saskia,1.0592857142857144
Jin-joo Park,1.0592307692307692
Amato Vincenzo,1.0591666666666668
Bouchet Barbara,1.0591666666666668
Donowho Ryan,1.0590909090909089
Reed Lou,1.0589473684210526
Nakamura Yuko,1.05875
Hsu Barbie,1.0587499999999999
Harper Ben,1.0585714285714285
S. Cunningham Sean,1.0585714285714285
García-Huidobro Andrea,1.0583333333333333
Sharma Karishma,1.0583333333333333
Carrell Allyn,1.0583333333333333
Gedmintas Ruta,1.0583333333333333
Ponsot Clara,1.0583333333333333
Pasotti Giorgio,1.0583333333333333
Khan Ajaz,1.0575
Meier-Chaurand Gaspard,1.0575
Bautista Kakai,1.0574999999999999
Rignanese Nicola,1.0574999999999999
Sivakumar Sujatha,1.0572727272727271
Spak Kimberly,1.0571428571428572
Sipos Shaun,1.0571428571428572
Goodwin Malcolm,1.0571428571428572
Gopalaswamy Lakshmi,1.0571428571428572
Chadat Husam,1.057
Hoeflaak Bas,1.057
Zacarías Giovanna,1.056875
Thompson Milah,1.0566666666666666
Greenquist Brad,1.0566666666666666
Kusano Ini,1.0566666666666666
Xi Yan,1.0566666666666666
Ian Nicholas Thomas,1.0566666666666666
Segerström Michael,1.0566666666666666
Winstone Jaime,1.0564285714285713
Kosturos George,1.05625
Johnston Kristen,1.05625
Duff Anne-Marie,1.05625
 Kalaranjini,1.05625
 Thavasi,1.0558333333333334
Pradeep Vidhya,1.0558333333333334
Hee-bong Jo,1.0557894736842106
Shim Cathy,1.0557142857142856
Osnes Laura,1.0555555555555556
Murray Kimberly-Sue,1.0554545454545454
Bial Pedro,1.055
Choi Cecilia,1.055
de Morais Dandara,1.055
Carlyle Robert,1.055
Ilacad Alexa,1.055
Frot Catherine,1.055
Alderman Ralph,1.055
Reixach Fermí,1.055
Ónodi Eszter,1.055
Krishnan Ramya,1.0545
Aguilera Christina,1.0544444444444445
Kirke Lola,1.0543749999999998
Slaysman Kristin,1.0542857142857143
Yoshitaka Yuriko,1.0542105263157895
Irureta Elena,1.0533333333333335
Pasik Mario,1.0533333333333335
Elettra Gorietti Giulia,1.0533333333333335
 Raaghav,1.0533333333333335
Singh Vishakha,1.0533333333333335
Goessens Fred,1.0533333333333335
Potenza Claudia,1.053
 Devadarshini,1.0529032258064517
Deneuve Catherine,1.052857142857143
Gross Michael,1.0527272727272727
Bell Ashley,1.0526666666666666
McCorkle Kevin,1.0525
Vukotić Milena,1.0525
Gusmán Martina,1.0525
Newberry Luke,1.0523076923076924
Busby Cindy,1.0523076923076924
Sasikumar M.,1.0521428571428573
Trifunović Sergej,1.052
Sharp Lesley,1.0518181818181818
Koblenko Victoria,1.0516666666666667
Rose Byrnes Darcy,1.0516666666666667
May James,1.0516666666666667
Wokoma Susan,1.0516666666666665
Watanabe Natsuna,1.0514285714285714
Maddison Emily,1.0514285714285714
Kersloot Tobias,1.05125
Yi-Wen Chen,1.051111111111111
Akerman Chantal,1.051111111111111
Ponvannan Saranya,1.051111111111111
Aniorte Pepa,1.051
Wyss Amanda,1.050909090909091
Seki Toshihiko,1.0508333333333333
Yamashita Seiichiro,1.0507692307692307
Lloyd-Hughes Henry,1.0507142857142857
Keišs Andris,1.0506666666666666
Glenane Aaron,1.05
Yonemura Ryotaro,1.05
Umberger Andy,1.05
Gold Manuel,1.05
James Langridge Elliot,1.0499999999999998
Vila-Nova Margarida,1.0499999999999998
Shih-Chieh King,1.0496774193548386
Castro Arturo,1.0492307692307692
Draï Joséphine,1.049090909090909
Watanabe Eri,1.049090909090909
Lemaître Xavier,1.049
Elias Michel,1.0488888888888888
Ferroni Nicole,1.04875
Roth Cecilia,1.0485714285714285
Jin-bok Nam,1.0483333333333333
Roz Nadia,1.0483333333333333
Del Rosario Clara,1.0483333333333333
Harzer Jens,1.0483333333333333
Frazão Felipe,1.0483333333333333
Jericho Chris,1.0483333333333333
Magnan Philippe,1.0483333333333333
Acquaroli Francesco,1.0482352941176472
Kline Kevin,1.048125
Green Tom,1.0477777777777777
Khan Zareen,1.0477777777777777
Frewer Matt,1.0475
Leaño Enoc,1.0474999999999999
Van Dam Gwen,1.0474999999999999
Birney Albert,1.0471428571428572
 AngelaBaby,1.0471428571428572
Knutzon Lars,1.0470000000000002
Markovics Karl,1.0468
Armisen Fred,1.0467272727272727
Queiroz Emiliano,1.0466666666666666
Keling Yudha,1.0466666666666666
Kotabe Akie,1.0466666666666666
Schijf Angela,1.0466666666666666
Kwok Aaron,1.0466666666666666
Quaid Jack,1.0464285714285713
Bilgin Hakan,1.0463636363636364
Yamadera Koichi,1.046315789473684
Kai-Chi Liu,1.0462962962962963
Del Negro Matthew,1.0462500000000001
Lee Reggie,1.04625
Azoulay Anne,1.0461538461538462
Uchida Yuma,1.046
Sae-byuk Kim,1.0459999999999998
Knight Shirley,1.0457142857142858
Ware Lanette,1.0455555555555556
Raposo José,1.0453846153846154
Greggory Pascal,1.0452173913043479
Lee Smith Lauren,1.045
Patel Hebah,1.045
Haley Judith,1.045
Mikhalkov Nikita,1.045
Toyoguchi Megumi,1.045
Kanouse Lyle,1.045
Hagiwara Minori,1.0447058823529414
Tanaka Min,1.0443478260869565
Pablo Sean,1.0442857142857143
Kadow Ben,1.0442857142857143
Touzery Vincent,1.0442857142857143
Ma Yo-Yo,1.0442857142857143
Sonigo Anthony,1.044
Murali Anil,1.0439534883720931
Lancashire Sarah,1.0437500000000002
Houben Elsa,1.04375
Duyal Evren,1.04375
Decleir Jan,1.043529411764706
Eastwood Francesca,1.0433333333333334
McMullen Jack,1.0433333333333334
Papadopoulos Yiannis,1.0433333333333334
Coulter Caige,1.0433333333333332
Bingkun Cao,1.0433333333333332
Davila Gerardo,1.0433333333333332
P. Balasubramaniam S.,1.0433333333333332
Tharwat Mohamed,1.0430555555555554
Guillory Sienna,1.0429411764705883
Dunn Nora,1.042857142857143
Sharma Adah,1.042857142857143
Tee Brian,1.042857142857143
Walsh Loretta,1.0422222222222222
Motai Masako,1.041818181818182
Luppes Bert,1.0416666666666667
Kozak Nikolay,1.0416666666666667
Saraçoğlu Ahmet,1.0416666666666667
Labbé Constance,1.0416666666666667
 KENN,1.0415384615384615
Shield Jim,1.0414285714285714
Yu Zhang,1.0414285714285714
Lazenby Paul,1.0414285714285714
Jae-ho Song,1.04125
Arami Aram,1.04125
Vijay John,1.0411764705882354
Kyung-eup Nam,1.0411111111111113
Balfe Caitríona,1.041111111111111
Suzuki Chihiro,1.041111111111111
 Flea,1.0405000000000002
Petrin Antônio,1.04
Gulka Zachary,1.04
Calliari Paola,1.04
van der Stoep Belinda,1.04
Bagus Pamungkas Rendra,1.04
Kyung-hye Park,1.04
Kehler Jack,1.04
Villa Nova,1.04
Abdo Tamim,1.04
Speight Lester,1.04
Ryan Michelle,1.04
Russo Jennie,1.0399999999999998
Sato Ryo,1.039090909090909
McKellen Ian,1.0390000000000001
Ashbrook Dana,1.0388888888888888
Kelly Chance,1.03875
Wight Stephen,1.03875
Shankar Kasturi,1.03875
C. Nelson Mike,1.0383333333333333
 Booder,1.038181818181818
Sehhat Sorush,1.0377777777777777
Kinane Kyle,1.0376923076923077
De Plano Giordano,1.0375
Powell Drew,1.0375
Malik Abdullah Neil,1.0375
Alamsyah Donny,1.0372
Bilyk Luke,1.0371428571428571
Yurpalov Stepan,1.0371428571428571
Rodriguez Tom,1.0370000000000001
Gorham Christopher,1.037
Cromwell James,1.0369565217391306
Booko Daniel,1.036923076923077
Merchant Tamzin,1.0366666666666668
Leland Brad,1.0366666666666668
Schmid Helgi,1.0366666666666668
Bousaidan Mehdi,1.0366666666666668
Chan MJ,1.0366666666666668
Yashiki Hiroko,1.0366666666666668
 Swapnika,1.0366666666666668
Mulgrew Kate,1.0366666666666668
Immanuel Ben,1.0366666666666666
Vidovic Izabela,1.0366666666666666
Harry Debbie,1.0365
Simonischek Peter,1.0364705882352943
Poupart Brigitte,1.0363636363636364
Jiayin Lei,1.03625
Azmi Tanvi,1.03625
Unru Fatih,1.03625
Mizui Maki,1.03625
Paone Nando,1.036
Juliani Alessandro,1.036
